198,178,256,263,0
118,48,343,347,1
139,153,312,312,0
151,133,297,363,0
157,181,291,315,0
202,195,249,266,0
162,145,358,301,0
212,197,233,235,0
206,195,238,235,0
109,116,271,412,1
185,178,284,284,0
206,153,259,250,0
180,172,279,279,0
183,175,261,289,0
196,121,280,266,0
209,185,249,242,0
191,170,257,244,0
178,171,277,329,0
189,251,233,318,0
206,185,259,263,0
157,157,277,322,0
181,174,266,305,0
157,69,301,284,0
129,241,203,333,0
192,181,263,280,0
188,244,287,403,0
241,135,280,217,0
192,150,270,350,0
177,150,255,282,0
157,122,259,287,0
126,2,295,362,0
125,136,315,284,0
188,164,256,263,0
196,167,271,275,0
149,152,241,259,0
195,157,294,273,1
170,126,269,284,0
178,150,270,249,0
206,181,259,256,0
178,146,249,284,0
174,188,252,322,0
174,220,252,354,0
207,225,252,288,0
169,140,287,290,0
163,221,235,308,0
114,145,307,445,0
167,188,242,308,0
174,213,256,347,0
101,142,246,374,0
122,101,357,413,0
157,115,277,305,0
185,161,271,264,0
174,174,235,273,0
167,213,224,298,0
185,150,263,263,0
72,89,317,370,1
139,132,308,371,0
170,236,249,319,0
79,38,349,392,0
192,185,266,270,0
133,73,284,342,0
181,234,214,270,0
179,230,251,297,0
110,67,331,407,1
259,214,317,311,0
213,192,284,294,0
164,143,294,333,1
218,185,254,257,0
192,150,256,249,0
115,104,256,280,0
194,220,282,327,0
188,223,252,340,0
174,153,270,354,0
185,181,280,340,0
195,171,266,277,0
174,220,242,347,0
211,29,334,230,0
212,150,258,222,0
139,153,315,397,0
188,178,266,308,0
160,125,263,259,0
188,160,267,295,0
143,174,224,347,0
195,188,249,252,0
93,56,361,373,0
115,107,274,341,0
195,136,298,263,0
45,24,403,417,1
115,66,312,347,0
178,132,284,284,1
178,143,287,301,0
185,167,277,287,0
167,171,256,291,0
172,209,284,328,0
153,97,305,375,0
160,178,263,336,0
159,142,327,403,0
200,228,231,276,0
188,160,284,280,0
163,224,284,378,0
131,66,283,342,0
157,171,221,249,0
181,156,266,329,0
184,128,265,308,0
162,136,279,302,0
174,146,273,287,0
160,101,284,270,1
178,146,291,284,0
59,41,301,344,0
185,111,270,319,0
174,153,266,336,0
188,157,291,301,1
164,153,291,284,0
164,125,277,312,1
174,129,256,294,1
101,207,206,374,0
202,248,259,305,0
174,157,245,284,0
181,125,368,277,1
200,201,258,261,0
118,136,327,444,1
160,192,209,266,0
139,62,298,312,0
181,227,235,315,0
192,150,258,283,0
174,139,259,301,0
157,211,251,321,1
188,178,249,270,0
167,153,291,287,1
135,52,313,286,1
181,87,284,354,1
167,97,308,333,1
202,164,280,280,0
185,209,266,319,1
10,1,408,448,0
38,0,217,448,0
199,185,242,259,0
188,0,396,448,1
195,189,251,262,0
202,190,246,280,0
206,174,252,256,0
195,206,252,266,0
195,178,280,294,0
195,185,252,270,0
199,174,259,252,1
174,132,280,301,1
52,17,396,389,1
27,59,399,448,0
157,174,277,319,0
118,69,291,308,1
155,99,305,381,1
139,125,256,291,0
167,150,280,301,1
185,143,270,291,0
163,167,285,304,1
213,160,263,238,0
155,121,265,347,0
97,115,294,364,0
222,309,265,389,0
125,167,308,396,1
152,143,416,355,1
103,73,305,410,1
188,216,294,406,0
195,167,298,343,0
174,119,266,230,0
157,83,284,308,0
185,113,289,299,0
133,64,433,446,0
213,192,259,273,0
164,171,280,291,0
206,188,245,249,0
210,182,259,246,0
139,125,287,336,0
181,181,287,329,0
145,143,310,320,0
85,5,446,447,0
78,2,342,320,0
164,220,221,305,0
185,188,259,277,0
178,160,294,294,0
175,128,349,329,0
82,47,352,401,0
178,139,291,277,0
223,251,273,312,0
168,82,285,317,1
195,192,259,273,0
152,125,298,381,0
157,101,280,301,0
160,97,263,263,0
156,145,299,384,0
156,140,302,333,1
142,1,419,417,0
178,164,235,263,0
192,206,287,336,1
97,153,277,298,1
118,167,378,343,0
150,132,273,270,0
98,1,333,398,1
213,192,270,259,0
153,160,263,319,0
197,193,245,255,0
202,167,252,259,0
132,45,294,305,0
213,209,245,249,0
180,163,282,284,0
192,146,263,287,0
103,116,337,345,0
206,178,256,273,0
202,192,252,252,0
202,178,256,263,0
145,125,295,315,0
195,160,259,252,0
213,181,245,238,0
202,185,266,249,0
185,160,249,252,1
103,104,274,314,0
143,174,270,354,0
153,206,263,343,0
195,181,256,270,0
181,241,284,347,1
120,23,332,427,1
103,55,214,292,0
185,167,245,235,0
206,160,242,228,0
216,234,259,294,1
32,39,330,431,1
153,153,326,375,0
181,185,259,266,0
174,171,277,312,1
178,192,280,326,1
53,58,323,442,1
72,39,389,403,0
48,41,357,423,0
160,178,308,347,1
66,80,347,382,1
172,166,237,267,0
160,195,256,294,0
178,191,256,288,0
199,181,249,242,0
52,174,204,353,0
164,181,291,385,0
262,153,315,238,0
188,115,312,256,0
206,160,277,287,0
181,153,273,263,0
129,83,277,322,0
103,81,374,423,0
161,194,322,366,0
187,209,254,313,0
192,139,252,242,1
183,206,277,332,0
127,99,312,373,0
141,46,314,353,0
172,188,244,286,0
164,216,221,287,0
190,138,277,284,0
174,136,291,294,0
178,192,277,368,1
181,181,214,228,0
211,195,236,239,0
110,155,254,398,1
186,173,301,352,1
146,132,231,273,0
105,143,204,341,0
180,108,294,285,0
178,132,287,270,0
153,27,294,301,1
177,78,327,357,1
171,157,287,277,1
71,146,196,349,0
146,83,242,224,1
90,87,249,298,0
122,69,252,305,0
139,69,329,326,1
160,185,252,301,0
202,160,259,280,0
192,132,284,266,0
217,127,282,192,0
253,151,335,254,0
152,75,299,349,1
228,145,334,238,0
206,216,256,277,0
146,146,245,259,1
164,192,262,332,1
122,192,263,354,1
153,241,312,343,0
170,215,269,337,0
35,5,407,446,1
112,12,353,406,0
154,244,196,316,0
20,0,231,448,1
185,115,350,294,1
181,167,298,287,0
192,199,284,266,0
72,81,347,416,1
146,151,274,303,0
157,167,298,340,1
199,293,247,368,0
188,118,252,203,1
202,202,273,329,0
212,292,267,366,0
135,38,279,365,1
169,129,307,399,1
69,33,256,285,0
192,164,298,315,0
122,94,294,249,1
159,120,215,201,0
70,34,249,317,1
24,0,336,431,1
171,223,284,357,1
195,129,259,252,1
184,228,265,367,0
150,195,294,350,0
92,40,405,372,1
164,166,275,324,1
69,83,231,287,1
196,189,256,283,0
59,17,371,417,1
160,199,319,343,0
128,119,310,313,0
131,79,270,282,0
122,79,344,408,1
107,37,396,431,1
202,178,256,256,0
122,167,270,392,0
126,34,247,374,1
167,174,280,354,0
215,192,244,259,1
89,0,417,435,1
186,160,283,385,1
43,68,321,364,0
195,192,252,280,0
146,104,308,350,0
87,132,315,340,0
132,59,364,425,1
193,207,259,319,0
181,150,270,280,1
174,146,284,319,1
199,255,238,324,0
90,52,315,305,1
230,171,291,249,0
199,164,263,270,0
80,108,273,378,0
170,137,303,358,0
146,111,287,340,0
188,164,263,266,0
199,192,245,245,0
55,31,329,392,1
174,220,266,368,1
131,161,265,371,1
192,172,232,232,0
174,153,301,333,1
115,129,336,448,0
160,129,284,350,1
181,220,259,375,0
24,1,281,430,1
101,66,329,357,1
150,124,320,356,1
152,52,261,326,0
114,27,320,444,1
171,181,273,368,1
52,52,378,448,0
199,255,242,329,0
137,78,288,401,1
181,115,235,186,0
139,59,266,336,1
171,178,259,329,1
167,209,259,357,1
55,13,403,448,0
104,115,301,298,1
56,35,328,395,1
93,0,386,447,1
110,181,218,337,0
181,241,284,347,0
122,87,284,368,1
146,136,350,392,0
139,192,273,322,0
38,101,410,420,1
160,122,301,333,0
195,213,249,284,0
192,240,251,355,0
188,188,308,308,0
139,181,294,350,0
174,244,207,298,0
209,90,305,242,0
188,171,273,263,0
195,213,266,319,0
181,241,280,371,0
155,102,300,323,0
161,136,273,297,0
178,153,270,284,1
162,136,306,351,1
160,150,263,280,1
191,234,260,351,0
160,136,270,245,0
146,136,329,333,1
164,178,280,343,0
153,139,291,354,0
171,192,291,347,1
210,233,265,312,0
115,73,333,340,0
188,153,298,308,0
169,75,364,271,1
169,194,237,310,0
182,133,272,268,1
185,181,270,298,0
122,56,367,439,1
178,216,214,270,0
164,143,291,354,0
98,86,285,400,0
146,202,266,378,1
146,202,245,357,1
192,322,225,378,0
188,69,347,333,0
62,179,396,358,1
129,73,280,389,0
172,131,328,292,0
202,202,266,308,0
172,127,255,288,0
146,157,259,319,0
111,139,291,350,0
97,152,300,347,0
136,18,287,430,0
114,21,250,424,0
120,68,279,446,0
124,20,281,408,0
135,149,239,290,0
171,111,242,231,0
185,202,259,301,0
174,188,221,235,0
167,178,235,266,0
125,34,312,403,0
143,136,298,305,0
150,136,270,315,0
167,178,238,249,0
129,158,266,281,0
108,69,385,399,0
108,98,347,366,0
167,154,360,444,0
139,0,375,441,0
66,13,361,399,0
73,31,403,431,0
73,0,308,403,0
125,185,273,315,0
143,199,252,294,0
128,169,234,276,0
171,192,245,280,0
125,4,333,446,0
192,181,270,298,0
54,110,411,337,0
150,139,287,336,0
160,150,249,315,0
199,192,252,242,0
129,132,294,333,0
143,103,358,347,0
114,147,300,327,0
118,108,336,315,0
185,143,291,270,0
118,94,270,280,0
187,165,310,314,0
115,129,305,322,0
129,150,238,273,0
124,22,289,415,0
132,76,294,259,0
157,146,364,396,0
125,115,315,336,0
64,0,361,447,0
199,160,354,340,0
157,101,294,326,0
115,80,347,357,0
10,20,424,448,0
87,87,350,340,0
175,114,278,305,0
234,153,326,266,0
199,195,354,354,0
94,10,301,406,0
38,55,389,434,0
49,21,414,435,0
141,137,263,332,0
160,73,291,312,0
97,34,308,368,0
76,27,319,364,0
73,97,287,410,0
24,0,193,448,0
136,132,301,364,0
45,41,313,431,0
38,10,375,448,1
55,10,340,399,0
17,0,445,434,0
78,43,361,446,0
146,93,307,292,0
140,127,296,323,0
38,0,200,448,1
115,122,319,354,0
38,6,399,431,0
94,94,322,392,0
83,10,361,448,0
76,69,315,431,0
0,45,427,438,0
0,0,438,413,0
32,23,397,432,0
87,34,364,427,0
90,115,266,329,0
24,34,413,381,0
45,38,441,448,0
129,160,259,322,0
118,69,322,326,0
87,108,340,347,0
90,66,371,347,0
97,90,336,385,0
196,59,373,271,1
276,0,385,448,0
139,59,322,336,0
73,4,320,446,0
129,115,312,403,1
221,113,310,239,0
155,104,317,340,0
27,0,406,413,0
115,76,315,368,0
122,125,259,266,0
153,108,368,368,0
115,69,340,347,0
94,52,336,434,0
122,122,266,263,0
38,73,445,396,0
45,52,448,448,0
199,129,354,385,0
195,167,315,343,0
69,73,364,427,0
45,43,309,389,0
62,52,378,354,0
80,45,343,354,1
136,59,343,329,0
96,88,332,359,0
59,20,396,427,0
188,13,343,280,0
78,50,324,373,0
136,83,294,329,0
45,6,396,438,0
164,132,301,326,0
139,27,375,340,0
168,66,329,347,0
164,129,371,385,0
76,150,322,413,0
131,79,353,380,0
125,90,368,322,0
101,52,322,413,0
153,115,298,336,0
31,17,413,406,1
188,80,378,392,1
73,34,392,399,0
132,118,417,319,0
129,101,329,368,0
143,90,320,306,0
93,19,386,446,0
48,80,385,410,0
69,24,392,424,0
97,94,280,368,1
108,111,298,294,1
97,0,417,336,1
167,157,298,329,0
171,143,308,343,0
132,101,312,385,0
164,160,259,308,0
111,125,308,340,0
213,104,312,277,0
41,10,410,448,1
74,16,347,435,1
80,76,361,441,1
146,83,340,389,1
53,67,257,385,1
136,76,308,350,0
181,129,413,392,0
286,0,413,448,0
62,55,270,392,0
97,27,406,385,1
111,52,301,301,1
17,87,357,448,1
136,27,431,445,0
66,97,368,413,1
62,62,371,347,1
55,45,340,448,0
94,122,280,424,0
23,4,425,445,0
193,160,353,386,0
118,17,424,448,1
0,0,420,438,0
83,62,340,392,0
118,104,249,326,0
76,66,319,371,0
101,87,333,399,1
55,13,364,420,1
20,6,448,448,1
45,41,371,448,1
101,66,354,375,1
38,0,263,448,0
118,81,364,366,0
139,160,378,364,0
128,51,389,446,1
3,0,434,441,0
